Taxonomy,A1b,A2b,A3b,A4b,A5b,A6b,A7b,A8b,A9b,A10b,A11b,A12b,A13b,A14b,A15b,A16b,B1b,B2b,B3b,B4b,B5b,B6b,B7b,B8b,B9b,B10b,B11b,B12b,B13b,B14b,B15b,B16b,C1b,C2b,C3b,C4b,C5b,C6b,C7b,C8b,C9b,C10b,C11b,C12b,C13b,C14b,C15b,C16b,D1b,D2b,D3b,D4b,D5b,D6b,D7b,D8b,D9b,D10b,D11b,D12b,D13b,D14b,D15b,D16b,E1b,E2b,E3b,E4b,E5b,E6b,E7b,E8b,E9b,E10b,E11b,E12b,E13b,E14b,E15b,E16b,F1b,F2b,F3b,F4b,F5b,F6b,F7b,F8b,F9b,F10b,F11b,F12b,F13b,F14b,F15b,F16b,Tax_detail
Nitrososphaeraceae,0.057118378,0.072290447,0.070041411,0.079251749,0.045373411,0.099314579,0.136798515,0.096779951,0.133014422,0.090247037,0.115771812,0.169070398,0.133264315,0.095816079,0.095744681,0.062544624,0.03416393,0.059760103,0.097993717,0.089390261,0.092424675,0.117021277,0.109131801,0.180851064,0.099600171,0.081357989,0.138262173,0.109274597,0.12041268,0.103312866,0.069113237,0.1549336,0.045159217,0.048657718,0.095137798,0.108632015,0.115736113,0.095708982,0.080144224,0.057832358,0.085142082,0.073754105,0.080429816,0.141367985,0.1056333,0.107632443,0.063472797,0.059688705,0.080822505,0.066078823,0.113094388,0.084428102,0.066471512,0.116021705,0.023704127,0.098814794,0.153148651,0.218727688,0.211659289,0.094995002,0.073539911,0.034556619,0.076217335,0.047765243,0.039840069,0.080144224,0.065364844,0.130908182,0.093281451,0.108667714,0.116628588,0.110845352,0.138155076,0.160681137,0.097065543,0.128587748,0.08275025,0.095923176,0.068220763,0.049942882,0.081215193,0.060795373,0.092460374,0.06479366,0.051085249,0.070505498,0.105811795,0.082464658,0.076431529,0.094173925,0.073682707,0.10245609,0.05879623,0.034949307,0.04683707,0.035020705,k__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;
Microtrichaceae,0.001178067,0.001713551,0.001642153,0.001249465,0.001606454,0.000892475,0.000999572,0.001035271,0.001035271,0.001963444,0.001320862,0.001499357,0.000856776,0.001320862,0.001427959,0.001427959,0.001784949,0.001677852,0.000999572,0.001035271,0.00107097,0.001499357,0.000963873,0.001142368,0.00139226,0.001642153,0.001106669,0.00139226,0.001320862,0.001713551,0.001285164,0.001320862,0.002177638,0.002249036,0.001320862,0.001178067,0.000928174,0.001213766,0.001642153,0.00174925,0.000535485,0.001927745,0.001535056,0.000642582,0.001677852,0.001356561,0.001677852,0.001356561,0.000821077,0.001356561,0.001178067,0.001784949,0.001892046,0.001499357,0.001035271,0.001178067,0.001285164,0.000821077,0.000642582,0.001142368,0.001249465,0.001999143,0.001142368,0.00107097,0.00139226,0.001178067,0.000678281,0.000785378,0.00107097,0.000999572,0.001320862,0.001142368,0.000856776,0.001106669,0.001427959,0.000999572,0.000821077,0.001356561,0.00071398,0.000999572,0.000749679,0.001463658,0.000928174,0.001249465,0.000999572,0.00139226,0.001178067,0.001142368,0.001035271,0.000928174,0.00139226,0.00107097,0.001106669,0.000856776,0.001285164,0.001463658,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;
Polyangiaceae,0.001142368,0.001463658,0.001642153,0.001927745,0.001892046,0.001820648,0.001035271,0.001677852,0.001356561,0.00210624,0.00174925,0.001535056,0.001142368,0.001963444,0.00139226,0.002034842,0.00174925,0.001713551,0.000999572,0.001142368,0.000999572,0.001320862,0.00174925,0.001285164,0.00210624,0.001320862,0.000928174,0.000928174,0.001356561,0.00139226,0.001142368,0.000963873,0.001035271,0.001320862,0.000535485,0.000606883,0.001249465,0.000928174,0.00139226,0.001927745,0.001285164,0.001285164,0.001285164,0.00071398,0.001320862,0.001142368,0.000999572,0.001142368,0.000642582,0.000321291,0.000856776,0.001106669,0.001178067,0.001213766,0.002070541,0.000678281,0.001178067,0.000499786,0.000785378,0.000892475,0.000749679,0.002034842,0.000892475,0.001106669,0.00174925,0.001035271,0.001427959,0.001249465,0.000678281,0.001106669,0.000856776,0.000821077,0.000963873,0.000892475,0.000928174,0.00107097,0.000678281,0.001106669,0.000749679,0.001106669,0.000606883,0.001285164,0.000821077,0.000892475,0.001784949,0.000928174,0.001178067,0.001856347,0.000999572,0.000749679,0.000678281,0.00107097,0.000856776,0.001713551,0.00139226,0.001784949,k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;
AKIW781,0.000821077,0.000678281,0.000571184,0.001035271,0.001035271,0.000571184,0.000785378,0.001213766,0.001106669,0.000535485,0.000678281,0.000571184,0.001106669,0.001178067,0.000535485,0.000928174,0.00139226,0.001106669,0.000999572,0.001320862,0.001463658,0.000678281,0.001106669,0.000321291,0.000821077,0.000856776,0.000856776,0.000892475,0.000999572,0.000963873,0.001570755,0.001142368,0.001427959,0.001606454,0.001035271,0.001856347,0.001570755,0.00071398,0.001178067,0.000999572,0.000785378,0.000499786,0.001106669,0.000678281,0.000928174,0.001285164,0.001677852,0.001142368,0.001142368,0.002034842,0.001427959,0.001463658,0.001427959,0.001106669,0.001892046,0.000928174,0.001892046,0.001142368,0.000785378,0.000856776,0.001285164,0.001106669,0.00210624,0.000571184,0.001035271,0.001999143,0.001249465,0.00035699,0.000928174,0.001142368,0.000678281,0.000749679,0.001213766,0.000856776,0.001784949,0.00107097,0.001213766,0.000999572,0.001856347,0.001535056,0.00071398,0.000749679,0.000392689,0.001142368,0.001356561,0.000856776,0.000963873,0.00071398,0.000642582,0.00107097,0.001035271,0.001178067,0.000821077,0.001927745,0.001535056,0.000963873,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Kallotenuales;f__AKIW781;
Nakamurellaceae,0.000606883,0.001427959,0.000892475,0.000999572,0.000892475,0.00107097,0.000785378,0.000928174,0.000785378,0.001642153,0.000642582,0.000963873,0.000856776,0.000928174,0.000892475,0.001713551,0.001035271,0.00139226,0.00071398,0.001142368,0.000606883,0.000928174,0.000749679,0.000749679,0.000999572,0.001642153,0.00071398,0.00107097,0.001178067,0.001535056,0.001499357,0.00107097,0.00139226,0.001463658,0.001106669,0.000999572,0.000892475,0.001106669,0.001035271,0.001677852,0.001320862,0.001106669,0.001035271,0.000678281,0.000963873,0.001535056,0.001142368,0.00071398,0.000856776,0.001820648,0.000999572,0.001499357,0.000678281,0.000821077,0.00139226,0.000928174,0.001463658,0,0.000606883,0.001356561,0.001035271,0.001892046,0.001142368,0.001999143,0.001535056,0.001570755,0.000571184,0.001035271,0.001106669,0.001356561,0.001178067,0.001106669,0.000963873,0.000642582,0.001035271,0.000821077,0.001178067,0.001285164,0.000821077,0.00107097,0.000571184,0.001356561,0.00071398,0.000856776,0.001035271,0.000749679,0.001142368,0.001285164,0.000428388,0.001213766,0.001106669,0.000892475,0.00071398,0.001142368,0.001106669,0.00071398,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Nakamurellaceae;
Longimicrobiaceae,0.000392689,0.000285592,0.000142796,0,0.000214194,0,0.000178495,0,0.000107097,0.000285592,0.000178495,0.000142796,0.000321291,7.14E-05,7.14E-05,0.000249893,0.000571184,0.000642582,0.000249893,7.14E-05,0.000285592,0.000107097,0.000142796,0.000107097,3.57E-05,0.000107097,7.14E-05,0.000178495,0.000107097,0.000178495,0.000178495,0.000249893,0.00035699,0.00035699,7.14E-05,0.000428388,0.000428388,0.000428388,7.14E-05,0,0.000178495,0.000142796,0.000107097,7.14E-05,0.00071398,0.000178495,0.000606883,0.000107097,0.000249893,0.000963873,0.000642582,0.000749679,0.001285164,0.000785378,0.000392689,0.000214194,0.000678281,0.000142796,0.000107097,0.000821077,0.000428388,0.000178495,0.001892046,0.000285592,0.000535485,0.000606883,0.000892475,0.000785378,0.000392689,0.000392689,7.14E-05,0.000392689,0.000535485,0.00035699,0.000214194,0.000642582,0.000464087,0.000392689,0.000464087,0.000178495,0,0,7.14E-05,0.000285592,0.000428388,0.000107097,3.57E-05,0.000142796,0,0.000107097,0,0.000535485,0.000178495,0.000107097,0.000321291,7.14E-05,k__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;
Rubinisphaeraceae,0.000142796,0.000392689,0.000178495,0.000214194,0.000499786,0.000107097,0.000214194,0.000214194,0.000321291,0.000571184,0.000285592,0.000178495,0.000178495,0.00035699,0.000499786,0,0,0.000535485,0.000107097,0.000107097,0.000107097,0.000392689,0.000178495,0.000178495,3.57E-05,0.000178495,0.000249893,0.000892475,3.57E-05,0.000142796,0.000321291,0.000142796,0.000249893,0.000142796,0.000249893,7.14E-05,0.000285592,0.000285592,7.14E-05,0.000178495,0.000499786,0,0.000178495,0.000321291,0.000178495,0.000321291,0.001856347,0.001285164,0.000107097,0.000392689,0.000249893,0.000142796,7.14E-05,0.000392689,0,0.000499786,0.000214194,0.000178495,0.000142796,0.000142796,0.000142796,0,3.57E-05,0.000178495,3.57E-05,0.000285592,0.000214194,0.000285592,0.000249893,0.000178495,0.000214194,0.000214194,0.000428388,0.000285592,0.000142796,7.14E-05,0.000285592,0.000178495,0.000107097,0.000785378,0.000392689,7.14E-05,7.14E-05,0.000321291,0.000428388,0.000321291,7.14E-05,0.000392689,0,0.000214194,0.000142796,0.000392689,0.000214194,0.000392689,0.000642582,0.000856776,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;
Reyranellaceae,0.000249893,0.000428388,0.000642582,0.000821077,0.000928174,0.000892475,0.000606883,0.000856776,0.000963873,0.001606454,0.000892475,0.000571184,0.000892475,0.000499786,0.000785378,0.00107097,0.001142368,0.001499357,0.000678281,0.000785378,0.000321291,0.000963873,0.000571184,0.001035271,0.001035271,0.001535056,0.001142368,0.000892475,0.000785378,0.000999572,0.000606883,0.000785378,0.001249465,0.001427959,0.000571184,0.000785378,0.00107097,0.000606883,0.000856776,0.001249465,0.001713551,0.000821077,0.000963873,0.000535485,0.000856776,0.000928174,0.000785378,0.000499786,0.000464087,0.000785378,0.000963873,0.000535485,0.000678281,0.000606883,0.001463658,0.000392689,0.001142368,0.00071398,0.000642582,0.000428388,0.000428388,0.001178067,0.000678281,0.000642582,0.001142368,0.001178067,0.00107097,0.000428388,0.000499786,0.000749679,0.000571184,0.000749679,0.000785378,0.000392689,0.000928174,0.000642582,0.000749679,0.000428388,0.000499786,0.00071398,0.000321291,0.000678281,0.000749679,0.000785378,0.001178067,0.000571184,0.001213766,0.000963873,0.000321291,0.000678281,0.000928174,0.00035699,0.000392689,0.000856776,0.00139226,0.001856347,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;
Kineosporiaceae,0.00071398,0.000571184,0.000535485,0.00071398,0.000928174,0.000642582,0.000499786,0.000535485,0.000214194,0.000392689,0.000535485,0.000678281,0.000464087,0.000749679,0.000535485,0.000321291,0.000499786,0.001499357,0.000392689,0.000428388,0.000464087,0.000321291,0.000285592,0.000321291,0.000392689,0.00071398,0.000392689,0.000249893,0.000321291,0.000821077,0.000642582,0.000678281,0.001784949,0.00139226,0.000571184,0.000571184,0.000856776,0.000535485,0.000606883,0.00035699,0.000428388,0.000535485,0.00035699,0.000321291,0.00035699,0.000428388,0.001106669,0.000428388,0.000285592,0.000856776,0.00071398,0.001784949,0.001427959,0.000392689,0.000642582,0.000428388,0.000499786,0.00035699,0.000392689,0.000856776,0.000606883,0.000571184,0.00139226,0.000606883,0.000392689,0.000856776,0.000535485,0.000571184,0.000606883,0.001106669,0.00035699,0.000285592,0.000428388,0.000178495,0.00071398,0.000749679,0.000642582,0.00071398,0.001570755,0.000606883,0.000642582,0.000606883,0.000821077,0.000678281,0.00071398,0.00107097,0.00107097,0.00035699,0.00035699,0.000321291,0.000821077,0.000606883,0.001106669,0.000428388,0.000821077,0.000571184,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;
Pyrinomonadaceae,0.000963873,0.000535485,0.00035699,0.000214194,0.00071398,0.000321291,0.000749679,0.000928174,0.000464087,0.00035699,0.000821077,0.000285592,0.000642582,0.000892475,0.001427959,0.000321291,0.000214194,0.000428388,0.000963873,0.000928174,0.001285164,0.000249893,0.000749679,0.000499786,0.000999572,0.000464087,0.001035271,0.000392689,0.000392689,0.00035699,0.00107097,0.00071398,0.000606883,0.000392689,0.000785378,0.000571184,0.00035699,0.000571184,0.000749679,7.14E-05,0.000321291,0.000571184,0.000821077,0.000642582,0.000428388,0.00035699,0.000642582,0.00071398,0.00174925,0.001035271,0.000999572,0.000678281,0.000963873,0.00071398,0.000464087,0.000642582,0.000606883,0.000535485,0.001178067,0.000571184,0.00071398,0.000606883,0.000963873,0.00035699,0.000178495,0.00035699,0.001784949,0.00071398,0.00139226,0.000464087,0.000963873,0.000464087,0.000785378,0.000499786,0.000571184,0.000464087,0.001213766,0.000749679,0.000928174,0.000321291,0.001035271,0.000285592,0.000928174,0.001106669,0.00107097,0.000892475,0.00071398,0.000499786,0.000428388,0.000428388,0.000499786,0.000535485,0.000464087,0.000928174,0.000928174,0.000392689,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;
Nitrospiraceae,0.000571184,0.000606883,0.000606883,0.000642582,0.000499786,0.001035271,0.001035271,0.001249465,0.001213766,0.00107097,0.001178067,0.001178067,0.000785378,0.00071398,0.000321291,0.000428388,0.000464087,0.000285592,0.00071398,0.000642582,0.000892475,0.000821077,0.000821077,0.001784949,0.001320862,0.001356561,0.001320862,0.000749679,0.00107097,0.000928174,0.00071398,0.000642582,0.000678281,0.000749679,0.000892475,0.000821077,0.000892475,0.000856776,0.000678281,0.001285164,0.001320862,0.001427959,0.001106669,0.00071398,0.001356561,0.001106669,0.001035271,0.000535485,0.000392689,0.000392689,0.001035271,0.000499786,0.000856776,0.001106669,0.001285164,0.000642582,0.000928174,0.000928174,0.000678281,0.000678281,0.000571184,0.000963873,0.000321291,0.000464087,0.000464087,0.000285592,0.001178067,0.000499786,0.000428388,0.000642582,0.00035699,0.00107097,0.000892475,0.000928174,0.000535485,0.000678281,0.000821077,0.000499786,0.000642582,0.000963873,0.000428388,0.00035699,0.000856776,0.000321291,0.001713551,0.000999572,0.00071398,0.001356561,0.000642582,0.000892475,0.000428388,0.000642582,0.000928174,0.001570755,0.00139226,0.001570755,k__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;
unidentified_TK10,0.000428388,0.001035271,0.000678281,0.000856776,0.001570755,0.001178067,0.000464087,0.000963873,0.00139226,0.000999572,0.000999572,0.001035271,0.000642582,0.000678281,0.000928174,0.000963873,0.001035271,0.000963873,0.000678281,0.00071398,0.000999572,0.001427959,0.001106669,0.001178067,0.000856776,0.001142368,0.000142796,0.001178067,0.000499786,0.001142368,0.001356561,0.001213766,0.001142368,0.000142796,0.00107097,0.000892475,0.001535056,0.000892475,0.000856776,0.000999572,0.000392689,0.001142368,0.000785378,0.000821077,0.000999572,0.00107097,0.001427959,0.001178067,0.000999572,0.000785378,0.001320862,0.000606883,0.001142368,0.000285592,0.000785378,0.000678281,0.001356561,0.001035271,0.001106669,0.000142796,0.000142796,0.00107097,0.00107097,0.000856776,0.000821077,0.000749679,0.000892475,0.000928174,0.000571184,0.000749679,0.001249465,0.000928174,0.00174925,0.00071398,0.001213766,0.000821077,0.000499786,0.000499786,0.00107097,0.000892475,0.000856776,0.000392689,0.000821077,0.000749679,0.000678281,0.000821077,0.000606883,0.000606883,0.000392689,0.000785378,0.000178495,0.000678281,0.000678281,0.00139226,0.001178067,0.001035271,k__Bacteria;p__Chloroflexi;c__TK10;o__unidentified_TK10;f__unidentified_TK10;
Verrucomicrobiaceae,0.000321291,0.00035699,0.00035699,0.000464087,0.000178495,0.000285592,0.000428388,0.000464087,0.001142368,0.001142368,0.000499786,0.000321291,0.000464087,0.000678281,0.000606883,0,0.000107097,0.000249893,0.000856776,0.000464087,0.000464087,0.000785378,0.000321291,0.000285592,0.000428388,0.000142796,0.000571184,0.000428388,0.000571184,0.000321291,0.000749679,0.000499786,0.000214194,0.000428388,0.000642582,0.000392689,0.000249893,0.000464087,0.000392689,0.000285592,0.000499786,0.000535485,0.000749679,0.000535485,0.000249893,0.000285592,0.000392689,0.001285164,0.000499786,0.000178495,0.000285592,0.000178495,0.000142796,0.000464087,0.000142796,0.00071398,0.000535485,0.000464087,0.000535485,0.00035699,0,0,0.000178495,7.14E-05,0.000107097,0.000249893,0.000499786,3.57E-05,0.000392689,0.000142796,0.000821077,0.000535485,0.000642582,0.000107097,0.000535485,0.000392689,0.000285592,0.000535485,0.000464087,0.000749679,0.000749679,0.00174925,0.000249893,0.000392689,0.000821077,0.000428388,0.000392689,0.000749679,0.00035699,0.000321291,0.000571184,0.000499786,0.000249893,0.000428388,0.000749679,0.000892475,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;
Hymenobacteraceae,0.000178495,0.000249893,0.000249893,0.000142796,7.14E-05,7.14E-05,0.000142796,0.000321291,0.000214194,0.000571184,0.000107097,0.000285592,0.000392689,0.000142796,0.000249893,0.000499786,0.000606883,0.000606883,7.14E-05,0.000285592,0.000392689,0.00035699,0.000249893,0.000285592,0.000285592,0.000785378,0.00035699,0.000214194,0.00071398,0.000214194,0.000678281,0.000321291,0.000142796,0.00035699,0.000214194,0.000428388,0.000499786,0.000321291,0.000285592,0.000321291,0.000321291,0.000249893,0.000214194,0.000142796,0.000821077,0.000321291,0.000285592,0.000107097,0.000571184,0.001106669,0.000892475,0.000749679,0.000535485,0.00107097,0.000249893,0.000214194,0.000571184,0.001142368,0,0.001606454,0.000214194,0.000428388,0.000642582,0.000464087,0.000392689,0.000285592,0.000535485,0.000535485,0.000321291,0.000249893,0.00035699,0.000464087,0.000321291,0.000142796,0.000428388,0.000285592,7.14E-05,0.000678281,0.000178495,0.000499786,7.14E-05,0.000392689,7.14E-05,0.000249893,0.000285592,0.00035699,0.000178495,0.000107097,0.000107097,0.000178495,0.000285592,0.000785378,0.000214194,0,0.000285592,0.000428388,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;
AKYG1722,0.00071398,0.000642582,0.000392689,0.000606883,0.000464087,0.000892475,0.000464087,0.00107097,0.000856776,0.000464087,0.000392689,0.000428388,0.000642582,0.00035699,0.000785378,0.000999572,0.000928174,0.000606883,0.000749679,0.000785378,0.000785378,0.000785378,0.000285592,0.00071398,0.000821077,0.000749679,0.000464087,0.000464087,0.000642582,0.000392689,0.000785378,0.000392689,0.000785378,0.000856776,0.000499786,0.000999572,0.000428388,0.000642582,0.000999572,0.000963873,0.000499786,0.00071398,0.000678281,0.000606883,0.00035699,0.000785378,0.001356561,0.000963873,0.00071398,0.000749679,0.000785378,0.000749679,0.000999572,0.001535056,0.000464087,0.00071398,0.000856776,0.000963873,0.000428388,0.00071398,0.000963873,0.001035271,0.001178067,0.000749679,0.00035699,0.000499786,0.000571184,0.000499786,0.000321291,0.000785378,0.000571184,0.00071398,0.001106669,0.001249465,0.00107097,0.000642582,0.00071398,0.000464087,0.00107097,0.000678281,0.000499786,0.000785378,0.000642582,0.000678281,0.000571184,0.000642582,0.000892475,0.00107097,0.000571184,0.000642582,0.000499786,0.000856776,0.000749679,0.000963873,0.000856776,0.000535485,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__AKYG1722;
Shewanellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001499357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;
Sporichthyaceae,0,0.001463658,0,0.000535485,0,0,0.000142796,0.000856776,0,0.000856776,0,0,0,0.000678281,0,0.000642582,0,0,0,0,0,0,0,0.000392689,0.000749679,0.000142796,0,0,0.001106669,0,0,0,0.000999572,0,0,0,7.14E-05,0,0,0,3.57E-05,0,0,0,0,0,0,0,0,0,7.14E-05,0,0,0.000535485,0,0,0,0,0,0,0.000678281,0,0.000571184,0,0,7.14E-05,0,0,0,0,0,0,0,0,0,0,0,3.57E-05,0,0.001106669,0.000535485,0,0,0,0.000321291,0,0,0,0,0,0,0,0,0,0,0.00071398,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Sporichthyaceae;
Devosiaceae,0.000285592,0.000642582,0.000321291,0.000214194,0.000999572,0.000392689,0.000392689,0.000642582,0.000464087,0.000821077,0.000392689,0.000214194,0.000249893,0.000321291,0.000821077,0.00107097,0.000535485,0.001106669,0.000321291,0.000535485,0.000285592,0.000321291,0.00035699,0.000321291,0.000392689,0.000499786,0.000107097,0.000214194,0.000535485,0.000321291,0.000606883,0.000428388,0.000499786,0.000821077,0.000464087,0.00035699,0.00071398,0.000249893,0.000535485,0.001142368,0.000499786,0.000285592,0.000678281,0.000249893,0.000428388,0.000392689,0.000392689,0.000785378,0.000499786,0.000321291,0.000428388,0.000428388,0.000321291,0.000178495,0.000785378,0.000285592,0.000464087,0,0.00035699,0.000392689,0.000642582,0.001213766,0.00035699,0.000892475,0.001356561,0.000642582,0.000535485,0.000321291,0.000606883,0.000392689,0.000285592,0.000856776,0.000571184,0.000178495,0.000535485,0.000428388,0.000214194,0.000285592,0.000285592,0.00071398,0,0.000285592,7.14E-05,0,0.000214194,0.00071398,0.000285592,0.001035271,0.000214194,0.000606883,0.000428388,0.000214194,0.00035699,0.000464087,0.000178495,0.000392689,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;
Caulobacteraceae,0.000464087,0.000571184,0.000606883,0.000428388,0.00035699,0.000678281,0.000107097,0.000678281,0.000249893,0.000963873,0.000499786,0.000499786,0.000249893,0.000571184,0.00035699,0.000749679,0.000785378,0.001285164,0.000535485,0.000499786,0.000321291,0.000535485,0.000392689,0.00071398,0.000464087,0.00071398,0.000392689,0.000285592,0.000214194,0.000749679,0.000535485,0.001106669,0.000785378,0.001213766,0.000321291,0.00035699,0.000499786,0.001035271,0.000785378,0.000535485,0.000535485,0.000606883,0.000606883,0.000142796,0.000856776,0.000642582,0.000606883,0.000928174,0.000678281,0.001178067,0.00107097,0.000678281,0.000678281,0.000856776,0.000392689,0.000571184,0.000821077,7.14E-05,0.000428388,0.000499786,0.000571184,0.000749679,0.000392689,0.001106669,0.001320862,0.000499786,0.000678281,0.000678281,0.000642582,0.00071398,0.000464087,0.000642582,0.000571184,0.000856776,0.000749679,0.000428388,0.000428388,0.000749679,0.000249893,0.000963873,0.000464087,0.000571184,0.000464087,0.000285592,0.000928174,0.00071398,0.000499786,0.000678281,0.000321291,0.000892475,0.000606883,0.000464087,0.000214194,0.000214194,0.000606883,0.000642582,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;
Enterobacteriaceae,0,0,0,0,0,0,0,0,0,3.57E-05,0,0,0,0,0,0,0,0.000535485,0,3.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000285592,0,0,0,0,0,3.57E-05,0.000178495,0,0,0,0,0,0,0,0,0,0.001285164,0,0,0,0,0,0.000249893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142796,0.000249893,0,0,0,0,0,0,0.000285592,0,0,0,0,0,0,3.57E-05,7.14E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;
