"","sampling","plot","treatment","species","abundance","height","Cb","Db","Cm","Dm","datenew","month"
"340","0may",3,"p","brst",40,67,NA,NA,NA,NA,2023-05-04,5
"341","0may",3,"p","brst",40,66,NA,NA,NA,NA,2023-05-04,5
"342","0may",3,"p","brst",40,66,NA,NA,NA,NA,2023-05-04,5
"343","0may",3,"p","brst",40,63,NA,NA,NA,NA,2023-05-04,5
"344","0may",3,"p","brst",40,63,NA,NA,NA,NA,2023-05-04,5
"345","0may",3,"p","brst",40,60,NA,NA,NA,NA,2023-05-04,5
"346","0may",3,"p","brst",40,59,NA,NA,NA,NA,2023-05-04,5
"347","0may",3,"p","brst",40,54,NA,NA,NA,NA,2023-05-04,5
"348","0may",3,"p","brst",40,54,NA,NA,NA,NA,2023-05-04,5
"349","0may",3,"p","brst",40,49,NA,NA,NA,NA,2023-05-04,5
"350","0may",8,"w","fear",40,64,NA,NA,NA,NA,2023-05-04,5
"351","0may",8,"w","fear",40,63,NA,NA,NA,NA,2023-05-04,5
"352","0may",8,"w","fear",40,63,NA,NA,NA,NA,2023-05-04,5
"353","0may",8,"w","fear",40,61,NA,NA,NA,NA,2023-05-04,5
"354","0may",8,"w","fear",40,53,NA,NA,NA,NA,2023-05-04,5
"355","0may",8,"w","fear",40,53,NA,NA,NA,NA,2023-05-04,5
"356","0may",8,"w","fear",40,52,NA,NA,NA,NA,2023-05-04,5
"357","0may",8,"w","fear",40,50,NA,NA,NA,NA,2023-05-04,5
"358","0may",8,"w","fear",40,50,NA,NA,NA,NA,2023-05-04,5
"359","0may",8,"w","fear",40,50,NA,NA,NA,NA,2023-05-04,5
"360","0may",10,"p","fear",40,43,NA,NA,NA,NA,2023-05-04,5
"361","0may",10,"p","fear",40,40,NA,NA,NA,NA,2023-05-04,5
"362","0may",10,"p","fear",40,40,NA,NA,NA,NA,2023-05-04,5
"363","0may",10,"p","fear",40,40,NA,NA,NA,NA,2023-05-04,5
"364","0may",10,"p","fear",40,38,NA,NA,NA,NA,2023-05-04,5
"365","0may",10,"p","fear",40,38,NA,NA,NA,NA,2023-05-04,5
"366","0may",10,"p","fear",40,37,NA,NA,NA,NA,2023-05-04,5
"367","0may",10,"p","fear",40,37,NA,NA,NA,NA,2023-05-04,5
"368","0may",10,"p","fear",40,36,NA,NA,NA,NA,2023-05-04,5
"369","0may",10,"p","fear",40,36,NA,NA,NA,NA,2023-05-04,5
"370","0may",10,"p","fear",40,36,NA,NA,NA,NA,2023-05-04,5
"371","0may",10,"p","fear",40,35,NA,NA,NA,NA,2023-05-04,5
"372","0may",10,"p","fear",40,34,NA,NA,NA,NA,2023-05-04,5
"373","0may",10,"p","fear",40,34,NA,NA,NA,NA,2023-05-04,5
"374","0may",10,"p","fear",40,34,NA,NA,NA,NA,2023-05-04,5
"375","0may",10,"p","fear",40,33,NA,NA,NA,NA,2023-05-04,5
"376","0may",10,"p","fear",40,29,NA,NA,NA,NA,2023-05-04,5
"377","0may",10,"p","fear",40,29,NA,NA,NA,NA,2023-05-04,5
"378","11nov",1,"w","fear",40,43,16,NA,7,NA,2023-11-13,11
"379","11nov",1,"w","fear",40,39,33,NA,14,NA,2023-11-13,11
"380","11nov",1,"w","fear",40,37,34,NA,11.5,NA,2023-11-13,11
"381","11nov",9,"w","elre",40,32,1.3,NA,1.1,NA,2023-11-13,11
"382","11nov",1,"w","fear",40,31,8,NA,5,NA,2023-11-13,11
"383","11nov",9,"w","elre",40,31,1.2,NA,1.1,NA,2023-11-13,11
"384","11nov",9,"w","elre",40,30,1.6,NA,1,NA,2023-11-13,11
"385","11nov",9,"w","elre",40,29,1.5,NA,1.3,NA,2023-11-13,11
"386","11nov",1,"w","fear",40,24,27,NA,13,NA,2023-11-13,11
"387","11nov",12,"wp","elre",40,23,3.2,NA,2.4,NA,2023-11-13,11
"388","11nov",12,"wp","elre",40,22,2.6,NA,2.2,NA,2023-11-13,11
"389","11nov",12,"wp","elre",40,22,3.8,NA,3.2,NA,2023-11-13,11
"390","11nov",9,"w","elre",40,21,1.4,NA,1.2,NA,2023-11-13,11
"391","11nov",12,"wp","elre",40,18,1.5,NA,1.4,NA,2023-11-13,11
"392","11nov",12,"wp","elre",40,16,1.5,NA,1.7,NA,2023-11-13,11
"393","3jun",7,"c","poan",40,71.5,2,NA,1.8,NA,2023-06-28,6
"394","3jun",7,"c","poan",40,61,3,NA,1.8,NA,2023-06-28,6
"395","3jun",7,"c","poan",40,60,1,NA,0.8,NA,2023-06-28,6
"396","3jun",9,"w","elre",40,60,2,NA,1.6,NA,2023-06-28,6
"397","3jun",7,"c","poan",40,59,2.7,NA,1.5,NA,2023-06-28,6
"398","3jun",9,"w","elre",40,52,1.5,NA,1.4,NA,2023-06-28,6
"399","3jun",13,"wp","fear",40,49,NA,NA,NA,NA,2023-06-28,6
"400","3jun",9,"w","elre",40,48.5,1.8,NA,1.5,NA,2023-06-28,6
"401","3jun",9,"w","elre",40,48,2.2,NA,1.8,NA,2023-06-28,6
"402","3jun",9,"w","elre",40,46,2.5,NA,1.8,NA,2023-06-28,6
"403","3jun",7,"c","poan",40,44,1,NA,0.8,NA,2023-06-28,6
"404","4jul",9,"w","elre",40,53.5,NA,0.09,NA,0.05,2023-07-11,7
"405","4jul",7,"c","poan",40,45,1.2,NA,0.7,NA,2023-07-11,7
"406","4jul",7,"c","poan",40,40,1.6,NA,1.6,NA,2023-07-11,7
"407","4jul",9,"w","elre",40,40,2,NA,1.7,NA,2023-07-11,7
"408","4jul",7,"c","poan",40,38,1.9,NA,1.2,NA,2023-07-11,7
"409","4jul",9,"w","elre",40,37,1.4,NA,0.7,NA,2023-07-11,7
"410","4jul",9,"w","elre",40,36,1.5,NA,1,NA,2023-07-11,7
"411","4jul",9,"w","elre",40,34,1.1,NA,0.8,NA,2023-07-11,7
"412","4jul",7,"c","poan",40,26,0.9,NA,0.7,NA,2023-07-11,7
"413","4jul",7,"c","poan",40,24,0.8,NA,0.6,NA,2023-07-11,7
"414","5jul",1,"w","fear",40,56,7,NA,2.5,NA,2023-07-26,7
"415","5jul",14,"c","elre",40,51,1.1,NA,1.4,NA,2023-07-26,7
"416","5jul",1,"w","fear",40,50,15,NA,5.8,NA,2023-07-26,7
"417","5jul",1,"w","fear",40,48,12,NA,4.9,NA,2023-07-26,7
"418","5jul",1,"w","fear",40,39,35,NA,8.2,NA,2023-07-26,7
"419","5jul",7,"c","poan",40,39,1.4,NA,0.4,NA,2023-07-26,7
"420","5jul",7,"c","poan",40,38,1.1,NA,0.9,NA,2023-07-26,7
"421","5jul",14,"c","elre",40,37.5,1.2,NA,1.1,NA,2023-07-26,7
"422","5jul",14,"c","elre",40,34,1.2,NA,1.3,NA,2023-07-26,7
"423","5jul",1,"w","fear",40,33,34,NA,8.5,NA,2023-07-26,7
"424","5jul",14,"c","elre",40,30.5,1.4,NA,1.1,NA,2023-07-26,7
"425","5jul",7,"c","poan",40,30,0.8,NA,0.5,NA,2023-07-26,7
"426","5jul",7,"c","poan",40,29.5,0.9,NA,0.6,NA,2023-07-26,7
"427","5jul",7,"c","poan",40,26,0.5,NA,0.4,NA,2023-07-26,7
"428","5jul",14,"c","elre",40,25,1.1,NA,0.9,NA,2023-07-26,7
"429","6aug",7,"c","ni_p7_1",40,36,0.8,NA,0.7,NA,2023-08-22,8
"430","6aug",7,"c","ni_p7_1",40,28,1.2,NA,1,NA,2023-08-22,8
"431","6aug",11,"c","elre",40,26.5,1.2,NA,1,NA,2023-08-22,8
"432","6aug",11,"c","elre",40,24.5,0.7,NA,0.7,NA,2023-08-22,8
"433","6aug",11,"c","elre",40,23,1,NA,0.9,NA,2023-08-22,8
"434","6aug",7,"c","ni_p7_1",40,23,1.4,NA,1.1,NA,2023-08-22,8
"435","6aug",11,"c","elre",40,22,1,NA,1,NA,2023-08-22,8
"436","6aug",11,"c","elre",40,19,1.2,NA,1.1,NA,2023-08-22,8
"437","6aug",7,"c","ni_p7_1",40,19,0.9,NA,0.8,NA,2023-08-22,8
"438","6aug",7,"c","ni_p7_1",40,19,0.9,NA,1.1,NA,2023-08-22,8
"439","7sep",16,"w","coar",40,54,NA,0.16,1.6,NA,2023-09-04,9
"440","7sep",16,"w","coar",40,47,NA,0.16,1.7,NA,2023-09-04,9
"441","7sep",1,"w","fear",40,43,12,NA,5,NA,2023-09-04,9
"442","7sep",1,"w","fear",40,32,15.5,NA,6.5,NA,2023-09-04,9
"443","7sep",1,"w","fear",40,30,27,NA,7.5,NA,2023-09-04,9
"444","7sep",16,"w","coar",40,30,NA,0.1,0.9,NA,2023-09-04,9
"445","7sep",16,"w","coar",40,27,NA,0.1,1.4,NA,2023-09-04,9
"446","7sep",7,"c","ni_p7_1",40,25,0.9,NA,0.8,NA,2023-09-04,9
"447","7sep",1,"w","fear",40,22,5,NA,3.2,NA,2023-09-04,9
"448","7sep",7,"c","ni_p7_1",40,21.5,1.6,NA,1.2,NA,2023-09-04,9
"449","7sep",1,"w","fear",40,21,27,NA,14,NA,2023-09-04,9
"450","7sep",16,"w","coar",40,21,NA,0.09,1.5,NA,2023-09-04,9
"451","7sep",7,"c","ni_p7_1",40,21,1.3,NA,0.9,NA,2023-09-04,9
"452","7sep",7,"c","ni_p7_1",40,18,1.4,NA,0.9,NA,2023-09-04,9
"453","7sep",7,"c","ni_p7_1",40,11.5,1.8,NA,1.2,NA,2023-09-04,9
"454","8sep",5,"wp","coar",40,34,2,NA,1.8,NA,2023-09-18,9
"455","8sep",5,"wp","coar",40,29,1.5,NA,0.7,NA,2023-09-18,9
"456","8sep",7,"c","ni_p7_1",40,27,1.8,NA,1.4,NA,2023-09-18,9
"457","8sep",10,"p","elre",40,25,2.1,NA,1.7,NA,2023-09-18,9
"458","8sep",7,"c","ni_p7_1",40,25,2,NA,1.7,NA,2023-09-18,9
"459","8sep",5,"wp","coar",40,24,2.5,NA,1.4,NA,2023-09-18,9
"460","8sep",7,"c","ni_p7_1",40,23,1.8,NA,1.2,NA,2023-09-18,9
"461","8sep",10,"p","elre",40,22.5,1.4,NA,0.9,NA,2023-09-18,9
"462","8sep",5,"wp","coar",40,22,2.5,NA,2,NA,2023-09-18,9
"463","8sep",10,"p","elre",40,21,0.9,NA,1.1,NA,2023-09-18,9
"464","8sep",10,"p","elre",40,21,1.6,NA,1.3,NA,2023-09-18,9
"465","8sep",7,"c","ni_p7_1",40,20,2,NA,1.2,NA,2023-09-18,9
"466","8sep",7,"c","ni_p7_1",40,18,1.4,NA,0.9,NA,2023-09-18,9
"467","8sep",10,"p","elre",40,16.5,2.4,NA,2.1,NA,2023-09-18,9
"468","8sep",5,"wp","coar",40,11,1.8,NA,1.5,NA,2023-09-18,9
"469","9oct",1,"w","fear",40,44.5,19,NA,7,NA,2023-10-04,10
"470","9oct",1,"w","fear",40,44,26,NA,8.3,NA,2023-10-04,10
"471","9oct",1,"w","fear",40,41,14,NA,6.4,NA,2023-10-04,10
"472","9oct",1,"w","fear",40,33,4.5,NA,2.1,NA,2023-10-04,10
"473","9oct",1,"w","fear",40,19,19,NA,6.2,NA,2023-10-04,10
"474","0may",2,"c","brst",35,82,NA,NA,NA,NA,2023-05-04,5
"475","0may",2,"c","brst",35,80,NA,NA,NA,NA,2023-05-04,5
"476","0may",2,"c","brst",35,79,NA,NA,NA,NA,2023-05-04,5
"477","0may",2,"c","brst",35,77,NA,NA,NA,NA,2023-05-04,5
"478","0may",2,"c","brst",35,77,NA,NA,NA,NA,2023-05-04,5
"479","0may",2,"c","brst",35,74,NA,NA,NA,NA,2023-05-04,5
"480","0may",2,"c","brst",35,73,NA,NA,NA,NA,2023-05-04,5
"481","0may",2,"c","brst",35,71,NA,NA,NA,NA,2023-05-04,5
"482","0may",2,"c","brst",35,71,NA,NA,NA,NA,2023-05-04,5
"483","0may",2,"c","brst",35,70,NA,NA,NA,NA,2023-05-04,5
"484","0may",2,"c","brst",35,69,NA,NA,NA,NA,2023-05-04,5
"485","0may",2,"c","brst",35,67,NA,NA,NA,NA,2023-05-04,5
"486","0may",2,"c","brst",35,61,NA,NA,NA,NA,2023-05-04,5
"487","0may",2,"c","brst",35,59,NA,NA,NA,NA,2023-05-04,5
"488","0may",2,"c","brst",35,58,NA,NA,NA,NA,2023-05-04,5
"489","0may",2,"c","brst",35,56,NA,NA,NA,NA,2023-05-04,5
"490","0may",2,"c","brst",35,55,NA,NA,NA,NA,2023-05-04,5
"491","0may",12,"wp","elre",35,54,NA,NA,NA,NA,2023-05-04,5
"492","0may",12,"wp","elre",35,53.5,NA,NA,NA,NA,2023-05-04,5
"493","0may",12,"wp","elre",35,50,NA,NA,NA,NA,2023-05-04,5
"494","0may",12,"wp","elre",35,47,NA,NA,NA,NA,2023-05-04,5
"495","0may",12,"wp","elre",35,40,NA,NA,NA,NA,2023-05-04,5
"496","0may",12,"wp","elre",35,39,NA,NA,NA,NA,2023-05-04,5
"497","0may",12,"wp","elre",35,37,NA,NA,NA,NA,2023-05-04,5
"498","0may",12,"wp","elre",35,36,NA,NA,NA,NA,2023-05-04,5
"499","0may",12,"wp","elre",35,32.5,NA,NA,NA,NA,2023-05-04,5
"500","0may",12,"wp","elre",35,29.5,NA,NA,NA,NA,2023-05-04,5
"501","1may",16,"w","avst",35,126.5,NA,NA,NA,NA,2023-05-16,5
"502","1may",16,"w","avst",35,126,NA,NA,NA,NA,2023-05-16,5
"503","1may",16,"w","avst",35,122,NA,NA,NA,NA,2023-05-16,5
"504","1may",16,"w","avst",35,121,NA,NA,NA,NA,2023-05-16,5
"505","1may",16,"w","avst",35,107.5,NA,NA,NA,NA,2023-05-16,5
"506","1may",16,"w","avst",35,107,NA,NA,NA,NA,2023-05-16,5
"507","1may",16,"w","avst",35,107,NA,NA,NA,NA,2023-05-16,5
"508","1may",16,"w","avst",35,106.5,NA,NA,NA,NA,2023-05-16,5
"509","1may",16,"w","avst",35,99,NA,NA,NA,NA,2023-05-16,5
"510","1may",16,"w","avst",35,97,NA,NA,NA,NA,2023-05-16,5
"511","10oct",2,"c","dagl",35,35,32,NA,11,NA,2023-10-16,10
"512","10oct",7,"c","elre",35,32,1.7,NA,1.5,NA,2023-10-16,10
"513","10oct",7,"c","elre",35,31,0.8,NA,0.08,NA,2023-10-16,10
"514","10oct",7,"c","elre",35,28,1.2,NA,1.1,NA,2023-10-16,10
"515","10oct",2,"c","dagl",35,27,8,NA,4.5,NA,2023-10-16,10
"516","10oct",9,"w","elre",35,27,0.9,NA,0.8,NA,2023-10-16,10
"517","10oct",9,"w","elre",35,27,1,NA,0.8,NA,2023-10-16,10
"518","10oct",2,"c","dagl",35,26,10,NA,5.5,NA,2023-10-16,10
"519","10oct",2,"c","dagl",35,26,14,NA,6,NA,2023-10-16,10
"520","10oct",7,"c","elre",35,26,1.2,NA,1.5,NA,2023-10-16,10
"521","10oct",7,"c","elre",35,26,NA,0.08,NA,0.03,2023-10-16,10
"522","10oct",9,"w","elre",35,26,NA,0.09,NA,0.03,2023-10-16,10
"523","10oct",9,"w","elre",35,24,NA,0.11,NA,0.06,2023-10-16,10
"524","10oct",2,"c","dagl",35,23,7.5,NA,4,NA,2023-10-16,10
"525","10oct",9,"w","elre",35,23,1.2,NA,1,NA,2023-10-16,10
"526","11nov",7,"c","elre",35,27,1.1,NA,1.1,NA,2023-11-13,11
"527","11nov",7,"c","elre",35,26,1.8,NA,1.2,NA,2023-11-13,11
"528","11nov",7,"c","elre",35,23,1.3,NA,1.1,NA,2023-11-13,11
"529","11nov",7,"c","elre",35,20,NA,0.09,0.6,NA,2023-11-13,11
"530","11nov",7,"c","elre",35,19,NA,0.09,NA,0.1,2023-11-13,11
"531","2jun",2,"c","brst",35,95,NA,NA,NA,NA,2023-06-14,6
"532","2jun",2,"c","brst",35,88,NA,NA,NA,NA,2023-06-14,6
"533","2jun",2,"c","brst",35,88,NA,NA,NA,NA,2023-06-14,6
"534","2jun",2,"c","brst",35,86,NA,NA,NA,NA,2023-06-14,6
"535","2jun",2,"c","brst",35,82,NA,NA,NA,NA,2023-06-14,6
"536","2jun",2,"c","brst",35,79,NA,NA,NA,NA,2023-06-14,6
"537","2jun",2,"c","brst",35,79,NA,NA,NA,NA,2023-06-14,6
"538","2jun",2,"c","brst",35,77,NA,NA,NA,NA,2023-06-14,6
"539","2jun",2,"c","brst",35,72,NA,NA,NA,NA,2023-06-14,6
"540","2jun",2,"c","brst",35,72,NA,NA,NA,NA,2023-06-14,6
"541","2jun",2,"c","brst",35,69,NA,NA,NA,NA,2023-06-14,6
"542","2jun",2,"c","brst",35,61,NA,NA,NA,NA,2023-06-14,6
"543","2jun",2,"c","brst",35,59,NA,NA,NA,NA,2023-06-14,6
"544","2jun",2,"c","brst",35,57,NA,NA,NA,NA,2023-06-14,6
"545","2jun",2,"c","brst",35,53,NA,NA,NA,NA,2023-06-14,6
"546","4jul",11,"c","elre",35,44,1.1,NA,0.9,NA,2023-07-11,7
"547","4jul",11,"c","elre",35,41,1.7,NA,1.4,NA,2023-07-11,7
"548","4jul",11,"c","elre",35,40,2.8,NA,2.1,NA,2023-07-11,7
"549","4jul",11,"c","elre",35,40,1.5,NA,1.6,NA,2023-07-11,7
"550","4jul",11,"c","elre",35,31.5,1.4,NA,1.6,NA,2023-07-11,7
"551","5jul",4,"wp","plla",35,30.5,6.5,NA,1.8,NA,2023-07-26,7
"552","5jul",4,"wp","plla",35,29,6,NA,1.6,NA,2023-07-26,7
"553","5jul",4,"wp","plla",35,28,4.8,NA,1.6,NA,2023-07-26,7
"554","5jul",4,"wp","plla",35,27.5,5.2,NA,2.1,NA,2023-07-26,7
"555","5jul",4,"wp","plla",35,21,5.1,NA,3.5,NA,2023-07-26,7
"556","7sep",10,"p","elre",35,36,2.4,NA,2,NA,2023-09-04,9
"557","7sep",10,"p","elre",35,33,2.1,NA,0.9,NA,2023-09-04,9
"558","7sep",10,"p","elre",35,21,3.2,NA,2.7,NA,2023-09-04,9
"559","7sep",10,"p","elre",35,18,2.1,NA,1.6,NA,2023-09-04,9
"560","7sep",10,"p","elre",35,17.5,1.9,NA,2,NA,2023-09-04,9
"561","9oct",2,"c","dagl",35,31,27,NA,13,NA,2023-10-04,10
"562","9oct",5,"wp","coar",35,31,1.5,NA,2.5,NA,2023-10-04,10
"563","9oct",2,"c","dagl",35,28,14.5,NA,5.5,NA,2023-10-04,10
"564","9oct",2,"c","dagl",35,27,13,NA,6.5,NA,2023-10-04,10
"565","9oct",5,"wp","coar",35,26,2.1,NA,2.5,NA,2023-10-04,10
"566","9oct",2,"c","dagl",35,25,10,NA,5.5,NA,2023-10-04,10
"567","9oct",14,"c","elre",35,24,2.5,NA,2.4,NA,2023-10-04,10
"568","9oct",14,"c","elre",35,23.5,1.8,NA,1.8,NA,2023-10-04,10
"569","9oct",14,"c","elre",35,22,2,NA,1.5,NA,2023-10-04,10
"570","9oct",2,"c","dagl",35,22,4,NA,2.5,NA,2023-10-04,10
"571","9oct",5,"wp","coar",35,22,2.4,NA,2.5,NA,2023-10-04,10
"572","9oct",14,"c","elre",35,20,1.8,NA,2.1,NA,2023-10-04,10
"573","9oct",14,"c","elre",35,17,1.4,NA,1.2,NA,2023-10-04,10
"574","9oct",5,"wp","coar",35,17,2.1,NA,2,NA,2023-10-04,10
"575","9oct",5,"wp","coar",35,9,NA,0.04,NA,0.05,2023-10-04,10
"576","4jul",12,"wp","elre",32,29.5,1.5,NA,1.6,NA,2023-07-11,7
"577","4jul",12,"wp","elre",32,25,1.7,NA,1.6,NA,2023-07-11,7
"578","4jul",12,"wp","elre",32,20.5,1.7,NA,1.2,NA,2023-07-11,7
"579","4jul",12,"wp","elre",32,20,2.8,NA,2.6,NA,2023-07-11,7
"580","4jul",12,"wp","elre",32,14.5,1.9,NA,1.5,NA,2023-07-11,7
"581","0may",7,"c","poan",30,66,NA,NA,NA,NA,2023-05-04,5
"582","0may",7,"c","poan",30,65,NA,NA,NA,NA,2023-05-04,5
"583","0may",7,"c","poan",30,61,NA,NA,NA,NA,2023-05-04,5
"584","0may",7,"c","poan",30,58,NA,NA,NA,NA,2023-05-04,5
"585","0may",7,"c","poan",30,57,NA,NA,NA,NA,2023-05-04,5
"586","0may",7,"c","poan",30,55,NA,NA,NA,NA,2023-05-04,5
"587","0may",7,"c","poan",30,54,NA,NA,NA,NA,2023-05-04,5
"588","0may",7,"c","poan",30,53,NA,NA,NA,NA,2023-05-04,5
"589","0may",7,"c","poan",30,52,NA,NA,NA,NA,2023-05-04,5
"590","0may",7,"c","poan",30,50,NA,NA,NA,NA,2023-05-04,5
"591","0may",7,"c","poan",30,49,NA,NA,NA,NA,2023-05-04,5
"592","0may",4,"wp","rapa",30,50,NA,NA,NA,NA,2023-05-04,5
"593","0may",4,"wp","rapa",30,47,NA,NA,NA,NA,2023-05-04,5
"594","0may",4,"wp","rapa",30,46,NA,NA,NA,NA,2023-05-04,5
"595","0may",4,"wp","rapa",30,45,NA,NA,NA,NA,2023-05-04,5
"596","0may",8,"w","rapa",30,45,NA,NA,NA,NA,2023-05-04,5
"597","0may",4,"wp","rapa",30,43,NA,NA,NA,NA,2023-05-04,5
"598","0may",4,"wp","rapa",30,41,NA,NA,NA,NA,2023-05-04,5
"599","0may",4,"wp","rapa",30,39,NA,NA,NA,NA,2023-05-04,5
"600","0may",8,"w","rapa",30,39,NA,NA,NA,NA,2023-05-04,5
"601","0may",4,"wp","rapa",30,38,NA,NA,NA,NA,2023-05-04,5
"602","0may",4,"wp","rapa",30,38,NA,NA,NA,NA,2023-05-04,5
"603","0may",8,"w","rapa",30,37,NA,NA,NA,NA,2023-05-04,5
"604","0may",4,"wp","rapa",30,36,NA,NA,NA,NA,2023-05-04,5
"605","0may",8,"w","rapa",30,36,NA,NA,NA,NA,2023-05-04,5
"606","0may",8,"w","rapa",30,36,NA,NA,NA,NA,2023-05-04,5
"607","0may",4,"wp","rapa",30,35,NA,NA,NA,NA,2023-05-04,5
"608","0may",4,"wp","rapa",30,35,NA,NA,NA,NA,2023-05-04,5
"609","0may",8,"w","rapa",30,35,NA,NA,NA,NA,2023-05-04,5
"610","0may",4,"wp","rapa",30,34,NA,NA,NA,NA,2023-05-04,5
"611","0may",4,"wp","rapa",30,34,NA,NA,NA,NA,2023-05-04,5
"612","0may",4,"wp","rapa",30,34,NA,NA,NA,NA,2023-05-04,5
"613","0may",8,"w","rapa",30,34,NA,NA,NA,NA,2023-05-04,5
"614","0may",8,"w","rapa",30,34,NA,NA,NA,NA,2023-05-04,5
"615","0may",8,"w","rapa",30,34,NA,NA,NA,NA,2023-05-04,5
"616","0may",8,"w","rapa",30,33,NA,NA,NA,NA,2023-05-04,5
"617","0may",8,"w","rapa",30,32,NA,NA,NA,NA,2023-05-04,5
"618","0may",8,"w","rapa",30,31,NA,NA,NA,NA,2023-05-04,5
"619","0may",8,"w","rapa",30,31,NA,NA,NA,NA,2023-05-04,5
"620","0may",8,"w","rapa",30,27,NA,NA,NA,NA,2023-05-04,5
"621","0may",8,"w","rapa",30,24,NA,NA,NA,NA,2023-05-04,5
"622","1may",2,"c","brst",30,100,NA,NA,NA,NA,2023-05-16,5
"623","1may",2,"c","brst",30,95,NA,NA,NA,NA,2023-05-16,5
"624","1may",2,"c","brst",30,90,NA,NA,NA,NA,2023-05-16,5
"625","1may",2,"c","brst",30,88,NA,NA,NA,NA,2023-05-16,5
"626","1may",2,"c","brst",30,87,NA,NA,NA,NA,2023-05-16,5
"627","1may",2,"c","brst",30,86,NA,NA,NA,NA,2023-05-16,5
"628","1may",2,"c","brst",30,86,NA,NA,NA,NA,2023-05-16,5
"629","1may",2,"c","brst",30,86,NA,NA,NA,NA,2023-05-16,5
"630","1may",2,"c","brst",30,85,NA,NA,NA,NA,2023-05-16,5
"631","1may",2,"c","brst",30,82,NA,NA,NA,NA,2023-05-16,5
"632","1may",2,"c","brst",30,81,NA,NA,NA,NA,2023-05-16,5
"633","1may",2,"c","brst",30,81,NA,NA,NA,NA,2023-05-16,5
"634","1may",2,"c","brst",30,77,NA,NA,NA,NA,2023-05-16,5
"635","1may",2,"c","brst",30,77,NA,NA,NA,NA,2023-05-16,5
"636","1may",2,"c","brst",30,77,NA,NA,NA,NA,2023-05-16,5
"637","1may",2,"c","brst",30,73,NA,NA,NA,NA,2023-05-16,5
"638","1may",2,"c","brst",30,71,NA,NA,NA,NA,2023-05-16,5
"639","1may",2,"c","brst",30,66,NA,NA,NA,NA,2023-05-16,5
"640","1may",2,"c","brst",30,62,NA,NA,NA,NA,2023-05-16,5
"641","1may",2,"c","brst",30,59,NA,NA,NA,NA,2023-05-16,5
"642","1may",2,"c","brst",30,56,NA,NA,NA,NA,2023-05-16,5
"643","1may",2,"c","brst",30,55,NA,NA,NA,NA,2023-05-16,5
"644","1may",2,"c","brst",30,52,NA,NA,NA,NA,2023-05-16,5
"645","1may",8,"w","elre",30,59,NA,NA,NA,NA,2023-05-16,5
"646","1may",8,"w","elre",30,57,NA,NA,NA,NA,2023-05-16,5
"647","1may",8,"w","elre",30,56.5,NA,NA,NA,NA,2023-05-16,5
"648","1may",8,"w","elre",30,55,NA,NA,NA,NA,2023-05-16,5
"649","1may",8,"w","elre",30,54,NA,NA,NA,NA,2023-05-16,5
"650","1may",8,"w","elre",30,54,NA,NA,NA,NA,2023-05-16,5
"651","1may",8,"w","elre",30,54,NA,NA,NA,NA,2023-05-16,5
"652","1may",8,"w","elre",30,53.5,NA,NA,NA,NA,2023-05-16,5
"653","1may",8,"w","elre",30,45.5,NA,NA,NA,NA,2023-05-16,5
"654","1may",8,"w","elre",30,45,NA,NA,NA,NA,2023-05-16,5
"655","1may",8,"w","elre",30,43.5,NA,NA,NA,NA,2023-05-16,5
"656","1may",8,"w","elre",30,42.5,NA,NA,NA,NA,2023-05-16,5
"657","1may",8,"w","elre",30,41,NA,NA,NA,NA,2023-05-16,5
"658","1may",8,"w","elre",30,40,NA,NA,NA,NA,2023-05-16,5
"659","1may",8,"w","elre",30,33.5,NA,NA,NA,NA,2023-05-16,5
"660","10oct",5,"wp","coar",30,30,0.9,NA,1.7,NA,2023-10-16,10
"661","10oct",9,"w","ni_p9_1",30,27,1.3,NA,1,NA,2023-10-16,10
"662","10oct",9,"w","ni_p9_1",30,25,0.8,NA,0.9,NA,2023-10-16,10
"663","10oct",5,"wp","coar",30,22.5,1.2,NA,2.1,NA,2023-10-16,10
"664","10oct",9,"w","ni_p9_1",30,21,1.7,NA,1.4,NA,2023-10-16,10
"665","10oct",9,"w","ni_p9_1",30,20,1.8,NA,1.3,NA,2023-10-16,10
"666","10oct",5,"wp","coar",30,18,1.3,NA,1.5,NA,2023-10-16,10
"667","10oct",5,"wp","coar",30,17,1,NA,2,NA,2023-10-16,10
"668","10oct",5,"wp","coar",30,15,1.3,NA,2.2,NA,2023-10-16,10
"669","10oct",9,"w","ni_p9_1",30,13,1.2,NA,1,NA,2023-10-16,10
"670","11nov",9,"w","ni_p9_1",30,35,3,NA,2.2,NA,2023-11-13,11
"671","11nov",9,"w","ni_p9_1",30,32,1,NA,1.2,NA,2023-11-13,11
"672","11nov",9,"w","ni_p9_1",30,29,1.8,NA,1.8,NA,2023-11-13,11
"673","11nov",9,"w","ni_p9_1",30,27,2,NA,1.6,NA,2023-11-13,11
"674","11nov",9,"w","ni_p9_1",30,13.5,0.9,NA,0.8,NA,2023-11-13,11
"675","2jun",16,"w","brst",30,127,NA,NA,NA,NA,2023-06-14,6
"676","2jun",16,"w","brst",30,117,NA,NA,NA,NA,2023-06-14,6
"677","2jun",16,"w","brst",30,116,NA,NA,NA,NA,2023-06-14,6
"678","2jun",16,"w","brst",30,115,NA,NA,NA,NA,2023-06-14,6
"679","2jun",16,"w","brst",30,106,NA,NA,NA,NA,2023-06-14,6
